agency_cd	site_no	datetime	698_00060_00003	698_00060_00003_cd	699_80154_00003	699_80154_00003_cd	700_80155_00003	700_80155_00003_cd	701_00010_00001	701_00010_00001_cd	702_00010_00002	702_00010_00002_cd	703_00010_00003	703_00010_00003_cd
5s	15s	20d	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s
USGS	15266300	2012-02-12	1460	A:e										
USGS	15266300	2012-02-13	1440	A:e										
USGS	15266300	2012-02-14	1420	A:e										
USGS	15266300	2012-02-15	1400	A:e										
USGS	15266300	2012-02-16	1380	A:e										
USGS	15266300	2012-02-17	1360	A:e										
USGS	15266300	2012-02-18	1340	A:e										
USGS	15266300	2012-02-19	1320	A:e										
USGS	15266300	2012-02-20	1300	A:e										
USGS	15266300	2012-02-21	1290	A:e										
USGS	15266300	2012-02-22	1280	A:e										
USGS	15266300	2012-02-23	1270	A:e										
USGS	15266300	2012-02-24	1260	A:e										
USGS	15266300	2012-02-25	1250	A:e										
USGS	15266300	2012-02-26	1250	A:e										
USGS	15266300	2012-02-27	1240	A:e										
USGS	15266300	2012-02-28	1240	A:e										
USGS	15266300	2012-02-29	1240	A:e										
USGS	15266300	2012-03-01	1230	A:e										
USGS	15266300	2012-03-02	1210	A:e										
USGS	15266300	2012-03-03	1200	A:e										
USGS	15266300	2012-03-04	1180	A:e										
USGS	15266300	2012-03-05	1160	A:e										
USGS	15266300	2012-03-06	1140	A:e										
USGS	15266300	2012-03-07	1140	A:e										
USGS	15266300	2012-03-08	1130	A:e										
USGS	15266300	2012-03-09	1120	A:e										
USGS	15266300	2012-03-10	1110	A:e										
USGS	15266300	2012-03-11	1100	A:e										
USGS	15266300	2012-03-12	1100	A:e										
USGS	15266300	2012-03-13	1090	A:e										
USGS	15266300	2012-03-14	1080	A:e										
USGS	15266300	2012-03-15	1070	A:e										
USGS	15266300	2012-03-16	1060	A:e										
USGS	15266300	2012-03-17	1050	A:e										
USGS	15266300	2012-03-18	1050	A:e										
USGS	15266300	2012-03-19	1040	A:e										
USGS	15266300	2012-03-20	1030	A:e										
USGS	15266300	2012-03-21	1020	A:e										
USGS	15266300	2012-03-22	1010	A:e										
USGS	15266300	2012-03-23	1000	A:e										
USGS	15266300	2012-03-24	990	A:e										
USGS	15266300	2012-03-25	990	A:e										
USGS	15266300	2012-03-26	980	A:e										
USGS	15266300	2012-03-27	980	A:e										
USGS	15266300	2012-03-28	970	A:e										
USGS	15266300	2012-03-29	970	A:e										
USGS	15266300	2012-03-30	970	A:e										
USGS	15266300	2012-03-31	960	A:e										
USGS	15266300	2012-04-01	960	A:e										
USGS	15266300	2012-04-02	950	A:e										
USGS	15266300	2012-04-03	950	A:e										
USGS	15266300	2012-04-04	940	A:e										
USGS	15266300	2012-04-05	940	A:e										
USGS	15266300	2012-04-06	930	A:e										
USGS	15266300	2012-04-07	920	A:e										
USGS	15266300	2012-04-08	910	A:e										
USGS	15266300	2012-04-09	900	A:e										
USGS	15266300	2012-04-10	950	A:e										
USGS	15266300	2012-04-11	1000	A:e										
USGS	15266300	2012-04-12	1100	A:e										
USGS	15266300	2012-04-13	1250	A:e										
USGS	15266300	2012-04-14	1350	A:e										
USGS	15266300	2012-04-15	1450	A:e										
USGS	15266300	2012-04-16	1640	A										
USGS	15266300	2012-04-17	1780	A										
USGS	15266300	2012-04-18	1960	A										
USGS	15266300	2012-04-19	2190	A										
USGS	15266300	2012-04-20	2410	A										
USGS	15266300	2012-04-21	2530	A										
USGS	15266300	2012-04-22	2560	A										
USGS	15266300	2012-04-23	2530	A										
USGS	15266300	2012-04-24	2520	A										
USGS	15266300	2012-04-25	2470	A										
USGS	15266300	2012-04-26	2460	A										
USGS	15266300	2012-04-27	2450	A										
USGS	15266300	2012-04-28	2450	A										
USGS	15266300	2012-04-29	2450	A										
USGS	15266300	2012-04-30	2460	A										
USGS	15266300	2012-05-01	2450	A										
USGS	15266300	2012-05-02	2430	A										
USGS	15266300	2012-05-03	2420	A										
USGS	15266300	2012-05-04	2420	A										
USGS	15266300	2012-05-05	2430	A										
USGS	15266300	2012-05-06	2480	A										
USGS	15266300	2012-05-07	2540	A										
USGS	15266300	2012-05-08	2600	A										
USGS	15266300	2012-05-09	2670	A										
USGS	15266300	2012-05-10	2800	A										
USGS	15266300	2012-05-11	2820	A										
USGS	15266300	2012-05-12	2850	A										
USGS	15266300	2012-05-13	2900	A										
USGS	15266300	2012-05-14	2910	A										
USGS	15266300	2012-05-15	2950	A										
USGS	15266300	2012-05-16	2990	A										
USGS	15266300	2012-05-17	3060	A										
USGS	15266300	2012-05-18	3140	A										
USGS	15266300	2012-05-19	3230	A										
USGS	15266300	2012-05-20	3260	A										
USGS	15266300	2012-05-21	3300	A										
USGS	15266300	2012-05-22	3380	A										
USGS	15266300	2012-05-23	3560	A										
USGS	15266300	2012-05-24	3760	A										
USGS	15266300	2012-05-25	4070	A										
USGS	15266300	2012-05-26	4350	A										
USGS	15266300	2012-05-27	4540	A										
USGS	15266300	2012-05-28	4740	A										
USGS	15266300	2012-05-29	4910	A										
USGS	15266300	2012-05-30	5020	A										
USGS	15266300	2012-05-31	5160	A										
USGS	15266300	2012-06-01	5280	A										
USGS	15266300	2012-06-02	5400	A										
USGS	15266300	2012-06-03	5650	A										
USGS	15266300	2012-06-04	5910	A										
USGS	15266300	2012-06-05	6150	A										
USGS	15266300	2012-06-06	6380	A										
USGS	15266300	2012-06-07	6620	A										
USGS	15266300	2012-06-08	6770	A										
USGS	15266300	2012-06-09	7140	A										
USGS	15266300	2012-06-10	7420	A										
USGS	15266300	2012-06-11	7550	A										
USGS	15266300	2012-06-12	7830	A										
USGS	15266300	2012-06-13	8360	A										
USGS	15266300	2012-06-14	9060	A										
USGS	15266300	2012-06-15	9290	A										
USGS	15266300	2012-06-16	9230	A										
USGS	15266300	2012-06-17	9160	A										
USGS	15266300	2012-06-18	9300	A										
USGS	15266300	2012-06-19	9630	A										
USGS	15266300	2012-06-20	9990	A										
USGS	15266300	2012-06-21	10300	A										
USGS	15266300	2012-06-22	10700	A										
USGS	15266300	2012-06-23	11300	A										
USGS	15266300	2012-06-24	12100	A										
USGS	15266300	2012-06-25	13200	A										
USGS	15266300	2012-06-26	14100	A										
USGS	15266300	2012-06-27	14500	A										
USGS	15266300	2012-06-28	14900	A										
USGS	15266300	2012-06-29	15000	A										
USGS	15266300	2012-06-30	15000	A										
USGS	15266300	2012-07-01	14900	A										
USGS	15266300	2012-07-02	14600	A										
USGS	15266300	2012-07-03	14300	A										
USGS	15266300	2012-07-04	14100	A										
USGS	15266300	2012-07-05	13700	A										
USGS	15266300	2012-07-06	13500	A										
USGS	15266300	2012-07-07	13200	A										
USGS	15266300	2012-07-08	13200	A										
USGS	15266300	2012-07-09	13200	A										
USGS	15266300	2012-07-10	13200	A										
USGS	15266300	2012-07-11	13300	A										
USGS	15266300	2012-07-12	13500	A										
USGS	15266300	2012-07-13	13400	A										
USGS	15266300	2012-07-14	13200	A										
USGS	15266300	2012-07-15	13300	A										
USGS	15266300	2012-07-16	13300	A										
USGS	15266300	2012-07-17	13200	A										
USGS	15266300	2012-07-18	13000	A										
USGS	15266300	2012-07-19	12900	A										
USGS	15266300	2012-07-20	12900	A										
USGS	15266300	2012-07-21	13200	A										
USGS	15266300	2012-07-22	14100	A										
USGS	15266300	2012-07-23	14400	A										
USGS	15266300	2012-07-24	14500	A										
USGS	15266300	2012-07-25	14500	A										
USGS	15266300	2012-07-26	14600	A										
USGS	15266300	2012-07-27	14700	A										
USGS	15266300	2012-07-28	14700	A										
USGS	15266300	2012-07-29	15000	A										
USGS	15266300	2012-07-30	15200	A										
USGS	15266300	2012-07-31	15100	A										
USGS	15266300	2012-08-01	15000	A										
USGS	15266300	2012-08-02	15200	A										
USGS	15266300	2012-08-03	15100	A										
USGS	15266300	2012-08-04	14900	A										
USGS	15266300	2012-08-05	14700	A										
USGS	15266300	2012-08-06	14400	A										
USGS	15266300	2012-08-07	14000	A										
USGS	15266300	2012-08-08	13600	A										
USGS	15266300	2012-08-09	13200	A										
USGS	15266300	2012-08-10	12900	A										
USGS	15266300	2012-08-11	12600	A										
USGS	15266300	2012-08-12	12300	A										
USGS	15266300	2012-08-13	12100	A										
USGS	15266300	2012-08-14	11900	A										
USGS	15266300	2012-08-15	11900	A										
USGS	15266300	2012-08-16	11800	A										
USGS	15266300	2012-08-17	11700	A										
USGS	15266300	2012-08-18	11500	A										
USGS	15266300	2012-08-19	11500	A										
USGS	15266300	2012-08-20	11600	A										
USGS	15266300	2012-08-21	11600	A										
USGS	15266300	2012-08-22	11600	A										
USGS	15266300	2012-08-23	11700	A										
USGS	15266300	2012-08-24	11800	A										
USGS	15266300	2012-08-25	11700	A										
USGS	15266300	2012-08-26	11700	A										
USGS	15266300	2012-08-27	11800	A										
USGS	15266300	2012-08-28	12100	A										
USGS	15266300	2012-08-29	11900	A										
USGS	15266300	2012-08-30	11800	A										
USGS	15266300	2012-08-31	11900	A										
USGS	15266300	2012-09-01	11900	A										
USGS	15266300	2012-09-02	12000	A										
USGS	15266300	2012-09-03	11800	A										
USGS	15266300	2012-09-04	11800	A										
USGS	15266300	2012-09-05	11900	A										
USGS	15266300	2012-09-06	11900	A										
USGS	15266300	2012-09-07	11900	A										
USGS	15266300	2012-09-08	11700	A										
USGS	15266300	2012-09-09	11300	A										
USGS	15266300	2012-09-10	10800	A										
USGS	15266300	2012-09-11	10300	A										
USGS	15266300	2012-09-12	9850	A										
USGS	15266300	2012-09-13	9350	A										
USGS	15266300	2012-09-14	8890	A										
USGS	15266300	2012-09-15	8590	A										
USGS	15266300	2012-09-16	9030	A										
USGS	15266300	2012-09-17	9300	A										
USGS	15266300	2012-09-18	10100	A										
USGS	15266300	2012-09-19	11300	A										
USGS	15266300	2012-09-20	13100	A										
USGS	15266300	2012-09-21	15500	A										
USGS	15266300	2012-09-22	18600	A										
USGS	15266300	2012-09-23	24000	A										
USGS	15266300	2012-09-24	29100	A										
USGS	15266300	2012-09-25	30500	A										
USGS	15266300	2012-09-26	31000	A										
USGS	15266300	2012-09-27	30700	A										
USGS	15266300	2012-09-28	29600	A										
USGS	15266300	2012-09-29	28300	A										
USGS	15266300	2012-09-30	26500	A										
USGS	15266300	2012-10-01	24400	A										
USGS	15266300	2012-10-02	22300	A										
USGS	15266300	2012-10-03	20300	A										
USGS	15266300	2012-10-04	18600	A										
USGS	15266300	2012-10-05	17100	A										
USGS	15266300	2012-10-06	16600	A										
USGS	15266300	2012-10-07	16000	A										
USGS	15266300	2012-10-08	15300	A										
USGS	15266300	2012-10-09	14700	A										
USGS	15266300	2012-10-10	14000	A										
USGS	15266300	2012-10-11	13300	A										
USGS	15266300	2012-10-12	12600	A										
USGS	15266300	2012-10-13	11800	A										
USGS	15266300	2012-10-14	11200	A										
USGS	15266300	2012-10-15	10500	A										
USGS	15266300	2012-10-16	9950	A										
USGS	15266300	2012-10-17	9370	A										
USGS	15266300	2012-10-18	8750	A										
USGS	15266300	2012-10-19	8040	A										
USGS	15266300	2012-10-20	7560	A										
USGS	15266300	2012-10-21	7090	A										
USGS	15266300	2012-10-22	6620	A										
USGS	15266300	2012-10-23	6200	A										
USGS	15266300	2012-10-24	5830	A										
USGS	15266300	2012-10-25	5500	A										
USGS	15266300	2012-10-26	5220	A										
USGS	15266300	2012-10-27	4960	A										
USGS	15266300	2012-10-28	4720	A										
USGS	15266300	2012-10-29	4510	A										
USGS	15266300	2012-10-30	4340	A										
USGS	15266300	2012-10-31	4170	A										
USGS	15266300	2012-11-01	4000	A										
USGS	15266300	2012-11-02	3860	A										
USGS	15266300	2012-11-03	3750	A										
USGS	15266300	2012-11-04	3640	A										
USGS	15266300	2012-11-05	3480	A										
USGS	15266300	2012-11-06	3420	A										
USGS	15266300	2012-11-07	3320	A										
USGS	15266300	2012-11-08	3230	A										
USGS	15266300	2012-11-09	3220	A										
USGS	15266300	2012-11-10	3210	A										
USGS	15266300	2012-11-11	3160	A										
USGS	15266300	2012-11-12	3100	A										
USGS	15266300	2012-11-13	3040	A										
USGS	15266300	2012-11-14	3000	A										
USGS	15266300	2012-11-15	2990	A										
USGS	15266300	2012-11-16	2910	A										
USGS	15266300	2012-11-17	2900	A:e										
USGS	15266300	2012-11-18	2750	A:e										
USGS	15266300	2012-11-19	2700	A:e										
USGS	15266300	2012-11-20	2650	A:e										
USGS	15266300	2012-11-21	2600	A:e										
USGS	15266300	2012-11-22	2550	A:e										
USGS	15266300	2012-11-23	2500	A:e										
USGS	15266300	2012-11-24	2450	A:e										
USGS	15266300	2012-11-25	2400	A:e										
USGS	15266300	2012-11-26	2350	A:e										
USGS	15266300	2012-11-27	2320	A:e										
USGS	15266300	2012-11-28	2280	A:e										
USGS	15266300	2012-11-29	2240	A:e										
USGS	15266300	2012-11-30	2200	A:e										
USGS	15266300	2012-12-01	2170	A:e										
USGS	15266300	2012-12-02	2120	A:e										
USGS	15266300	2012-12-03	2070	A:e										
USGS	15266300	2012-12-04	2000	A:e										
USGS	15266300	2012-12-05	1950	A:e										
USGS	15266300	2012-12-06	1900	A:e										
USGS	15266300	2012-12-07	1880	A:e										
USGS	15266300	2012-12-08	1860	A:e										
USGS	15266300	2012-12-09	1840	A:e										
USGS	15266300	2012-12-10	1820	A:e										
USGS	15266300	2012-12-11	1820	A:e										
USGS	15266300	2012-12-12	1820	A:e										
USGS	15266300	2012-12-13	1810	A:e										
USGS	15266300	2012-12-14	1810	A:e										
USGS	15266300	2012-12-15	1800	A:e										
USGS	15266300	2012-12-16	1790	A:e										
USGS	15266300	2012-12-17	1780	A:e										
USGS	15266300	2012-12-18	1780	A:e										
USGS	15266300	2012-12-19	1770	A:e										
USGS	15266300	2012-12-20	1760	A:e										
USGS	15266300	2012-12-21	1760	A:e										
USGS	15266300	2012-12-22	1750	A:e										
USGS	15266300	2012-12-23	1740	A:e										
USGS	15266300	2012-12-24	1750	A:e										
USGS	15266300	2012-12-25	1760	A:e										
USGS	15266300	2012-12-26	1780	A:e										
USGS	15266300	2012-12-27	1790	A:e										
USGS	15266300	2012-12-28	1800	A:e										
USGS	15266300	2012-12-29	1820	A:e										
USGS	15266300	2012-12-30	1830	A:e										
USGS	15266300	2012-12-31	1880	A:e										
USGS	15266300	2013-01-01	1900	A:e										
USGS	15266300	2013-01-02	1950	A:e										
USGS	15266300	2013-01-03	2000	A:e										
USGS	15266300	2013-01-04	2010	A:e										
USGS	15266300	2013-01-05	2030	A:e										
USGS	15266300	2013-01-06	2060	A:e										
USGS	15266300	2013-01-07	2060	A:e										
USGS	15266300	2013-01-08	2050	A:e										
USGS	15266300	2013-01-09	2050	A:e										
USGS	15266300	2013-01-10	2030	A:e										
USGS	15266300	2013-01-11	2010	A:e										
USGS	15266300	2013-01-12	2000	A:e										
USGS	15266300	2013-01-13	2000	A:e										
USGS	15266300	2013-01-14	2030	A:e										
USGS	15266300	2013-01-15	2050	A:e										
USGS	15266300	2013-01-16	2080	A:e										
USGS	15266300	2013-01-17	2100	A:e										
USGS	15266300	2013-01-18	2080	A:e										
USGS	15266300	2013-01-19	2060	A:e										
USGS	15266300	2013-01-20	2050	A:e										
USGS	15266300	2013-01-21	2030	A:e										
USGS	15266300	2013-01-22	2000	A:e										
USGS	15266300	2013-01-23	1980	A:e										
USGS	15266300	2013-01-24	1970	A:e										
USGS	15266300	2013-01-25	1960	A:e										
USGS	15266300	2013-01-26	1950	A:e										
USGS	15266300	2013-01-27	1930	A:e										
USGS	15266300	2013-01-28	1920	A:e										
USGS	15266300	2013-01-29	1900	A:e										
USGS	15266300	2013-01-30	1870	A:e										
USGS	15266300	2013-01-31	1800	A:e										
USGS	15266300	2013-02-01	1780	A:e										
USGS	15266300	2013-02-02	1750	A:e										
USGS	15266300	2013-02-03	1700	A:e										
USGS	15266300	2013-02-04	1680	A:e										
USGS	15266300	2013-02-05	1660	A:e										
USGS	15266300	2013-02-06	1650	A:e										
USGS	15266300	2013-02-07	1640	A:e										
USGS	15266300	2013-02-08	1630	A:e										
USGS	15266300	2013-02-09	1620	A:e										
USGS	15266300	2013-02-10	1610	A:e										
USGS	15266300	2013-02-11	1600	A:e										
USGS	15266300	2013-02-12	1580	A:e										
USGS	15266300	2013-02-13	1560	A:e										
USGS	15266300	2013-02-14	1540	A:e										
USGS	15266300	2013-02-15	1520	A:e										
USGS	15266300	2013-02-16	1500	A:e										
USGS	15266300	2013-02-17	1480	A:e										
USGS	15266300	2013-02-18	1460	A:e										
USGS	15266300	2013-02-19	1440	A:e										
USGS	15266300	2013-02-20	1420	A:e										
USGS	15266300	2013-02-21	1400	A:e										
USGS	15266300	2013-02-22	1380	A:e										
USGS	15266300	2013-02-23	1360	A:e										
USGS	15266300	2013-02-24	1340	A:e										
USGS	15266300	2013-02-25	1320	A:e										
USGS	15266300	2013-02-26	1300	A:e										
USGS	15266300	2013-02-27	1290	A:e										
USGS	15266300	2013-02-28	1280	A:e										
USGS	15266300	2013-03-01	1270	A:e										
USGS	15266300	2013-03-02	1260	A:e										
USGS	15266300	2013-03-03	1250	A:e										
USGS	15266300	2013-03-04	1240	A:e										
USGS	15266300	2013-03-05	1230	A:e										
USGS	15266300	2013-03-06	1220	A:e										
USGS	15266300	2013-03-07	1210	A:e										
USGS	15266300	2013-03-08	1200	A:e										
USGS	15266300	2013-03-09	1180	A:e										
USGS	15266300	2013-03-10	1160	A:e										
USGS	15266300	2013-03-11	1140	A:e										
USGS	15266300	2013-03-12	1120	A:e										
USGS	15266300	2013-03-13	1100	A:e										
USGS	15266300	2013-03-14	1080	A:e										
USGS	15266300	2013-03-15	1050	A:e										
USGS	15266300	2013-03-16	1010	A:e										
USGS	15266300	2013-03-17	980	A:e										
USGS	15266300	2013-03-18	970	A:e										
USGS	15266300	2013-03-19	960	A:e										
USGS	15266300	2013-03-20	950	A:e										
USGS	15266300	2013-03-21	940	A:e										
USGS	15266300	2013-03-22	930	A:e										
USGS	15266300	2013-03-23	920	A:e										
USGS	15266300	2013-03-24	910	A:e										
USGS	15266300	2013-03-25	900	A:e										
